-1,RootNode
1,SM_ky_tornado07

SM_ky_tornado07,
-1.143141,7.721645,-31.068230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.130003,8.956224,-32.472046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.379188,9.319146,-32.421986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.130003,8.956224,-32.472046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-1.143141,7.721645,-31.068230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.423568,7.328097,-31.061916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.423568,7.328097,-31.061916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-1.126237,8.395440,-32.566307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.130003,8.956224,-32.472046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.704646,5.730445,-29.692339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.423568,7.328097,-31.061916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-1.143141,7.721645,-31.068230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-1.126237,8.395440,-32.566307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.423568,7.328097,-31.061916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.501423,6.542526,-31.115286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.501423,6.542526,-31.115286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.682604,8.049098,-32.638760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-1.126237,8.395440,-32.566307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.423568,7.328097,-31.061916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.704646,5.730445,-29.692339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.791080,5.147338,-29.716484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.791080,5.147338,-29.716484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.501423,6.542526,-31.115286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.423568,7.328097,-31.061916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.081062,3.696877,-28.090990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.791080,5.147338,-29.716484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.704646,5.730445,-29.692339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.682604,8.049098,-32.638760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.501423,6.542526,-31.115286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.712004,5.679297,-31.190779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.712004,5.679297,-31.190779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.934118,7.355681,-32.753265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2.682604,8.049098,-32.638760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.501423,6.542526,-31.115286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.791080,5.147338,-29.716484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.670324,4.207871,-29.743681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.670324,4.207871,-29.743681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.712004,5.679297,-31.190779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.501423,6.542526,-31.115286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.791080,5.147338,-29.716484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.081062,3.696877,-28.090990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.749885,2.841135,-28.180925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.749885,2.841135,-28.180925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.670324,4.207871,-29.743681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3.791080,5.147338,-29.716484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.841135,1.534505,-26.485073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.749885,2.841135,-28.180925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.081062,3.696877,-28.090990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.934118,7.355681,-32.753265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.712004,5.679297,-31.190779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-6.153724,4.368503,-31.341980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-6.153724,4.368503,-31.341980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-6.213033,5.483545,-32.949890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.934118,7.355681,-32.753265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.749885,2.841135,-28.180925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.841135,1.534505,-26.485073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-5.053375,0.534900,-26.575903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.795560,-0.635393,-24.890331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-5.053375,0.534900,-26.575903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-4.841135,1.534505,-26.485073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
